ID,loc,title,bedroom,bathroom,parking_space,zone,rooms,bathroom_ratio,price
11054,0.027980635102978584,9.0,1.0,3.0,5.0,5,4.0,0.75,1083859.813
11655,0.026667760728645278,6.0,9.0,5.0,,4,14.0,0.35714285714285715,3781399.545
5105,0.028390908344957742,4.0,2.0,7.0,5.0,3,9.0,0.7777777777777778,1278500.04
8236,,3.0,4.0,7.0,6.0,-1,11.0,0.6363636363636364,1809713.52
9884,0.025601050299499467,10.0,6.0,6.0,1.0,3,12.0,0.5,3422814.919
4583,0.028390908344957742,10.0,,5.0,2.0,3,,,2826488.626
5866,0.025601050299499467,8.0,7.0,1.0,6.0,3,8.0,0.125,2672789.447
1949,,8.0,4.0,2.0,,-1,6.0,0.3333333333333333,2226538.683
4434,,9.0,6.0,7.0,4.0,-1,13.0,0.5384615384615384,1839797.352
12456,0.02773447115779109,2.0,5.0,7.0,,5,12.0,0.5833333333333334,1958619.947
3493,0.02674981537704111,7.0,1.0,4.0,,2,5.0,0.8,871991.2195
4443,0.02732419791581193,,9.0,2.0,1.0,0,11.0,0.18181818181818182,2588621.807
10741,0.028062689751374416,3.0,3.0,4.0,,1,7.0,0.5714285714285714,1467207.03
2545,0.028637072290145237,3.0,3.0,2.0,,0,5.0,0.4,1661467.601
2431,0.02732419791581193,9.0,5.0,1.0,2.0,0,6.0,0.16666666666666666,1370551.123
5189,0.027652416509395258,10.0,8.0,6.0,6.0,2,14.0,0.42857142857142855,4224290.199
2238,0.02773447115779109,3.0,2.0,,2.0,5,,,1468501.573
1299,0.02674981537704111,10.0,5.0,,2.0,2,,,1721425.191
5456,0.027980635102978584,6.0,7.0,4.0,5.0,1,11.0,0.36363636363636365,2333334.784
10305,0.02773447115779109,3.0,6.0,3.0,2.0,5,9.0,0.3333333333333333,2390091.8
271,0.02978583736768688,5.0,4.0,1.0,3.0,3,5.0,0.2,2066907.221
2007,0.0288011815869369,2.0,5.0,1.0,4.0,2,6.0,0.16666666666666666,1648695.428
10202,0.02633954213506195,4.0,6.0,3.0,,0,9.0,0.3333333333333333,2021426.644
2102,0.028144744399770247,6.0,3.0,2.0,,1,5.0,0.4,1327183.231
3424,0.028390908344957742,3.0,,2.0,2.0,2,,,2355727.905
11841,0.026667760728645278,10.0,3.0,4.0,4.0,4,7.0,0.5714285714285714,4222773.222
12893,0.028637072290145237,3.0,2.0,,2.0,4,,,1794276.336
11273,0.02478050381554115,,1.0,,2.0,4,,,2916056.755
1006,0.028637072290145237,4.0,2.0,1.0,,4,3.0,0.3333333333333333,1464855.708
2731,0.027980635102978584,2.0,5.0,,3.0,1,,,1550772.657
382,0.0303602199064577,4.0,2.0,,4.0,2,,,1157467.037
5554,0.028144744399770247,5.0,1.0,3.0,,1,4.0,0.75,1258771.3
7796,0.027570361860999426,5.0,5.0,4.0,2.0,5,9.0,0.4444444444444444,2381480.671
4785,0.028637072290145237,4.0,4.0,4.0,4.0,4,8.0,0.5,2207570.49
10894,0.02830885369656191,7.0,4.0,7.0,5.0,5,11.0,0.6363636363636364,2158239.575
8176,0.026913924673832773,6.0,6.0,3.0,,5,9.0,0.3333333333333333,3779968.431
395,0.02822679904816608,,1.0,6.0,1.0,5,7.0,0.8571428571428571,1242111.88
10967,0.02830885369656191,8.0,1.0,4.0,,2,5.0,0.8,1593544.884
1413,0.026913924673832773,2.0,4.0,7.0,3.0,5,11.0,0.6363636363636364,3059881.563
1251,0.02773447115779109,2.0,2.0,1.0,3.0,5,3.0,0.3333333333333333,1236750.649
2680,0.027980635102978584,1.0,1.0,,1.0,5,,,1183238.478
11571,0.029129400180520227,9.0,2.0,1.0,6.0,0,3.0,0.3333333333333333,1007380.972
10143,0.02732419791581193,,5.0,3.0,5.0,0,8.0,0.375,2529963.882
5216,0.028637072290145237,5.0,6.0,7.0,3.0,0,13.0,0.5384615384615384,2800453.798
1254,0.02830885369656191,3.0,9.0,3.0,4.0,5,12.0,0.25,3656035.061
3947,0.028555017641749406,7.0,1.0,7.0,2.0,3,8.0,0.875,1183529.452
716,0.0288011815869369,5.0,4.0,2.0,1.0,2,6.0,0.3333333333333333,2014038.54
2115,0.026503651431853615,3.0,2.0,2.0,2.0,4,4.0,0.5,2126020.488
793,0.0288011815869369,,4.0,2.0,3.0,1,6.0,0.3333333333333333,942529.4274
9142,0.028144744399770247,8.0,9.0,1.0,6.0,1,10.0,0.1,3470016.851
3878,0.028062689751374416,2.0,5.0,2.0,3.0,1,7.0,0.2857142857142857,1360666.693
12994,0.02773447115779109,3.0,4.0,,6.0,0,,,2019243.746
6610,0.028144744399770247,8.0,5.0,6.0,2.0,1,11.0,0.5454545454545454,2581172.016
736,0.02633954213506195,1.0,,1.0,3.0,0,,,1188623.289
2047,0.026913924673832773,1.0,,2.0,3.0,5,,,1207450.15
6661,0.0303602199064577,6.0,4.0,3.0,2.0,2,7.0,0.42857142857142855,1616964.94
1031,0.0303602199064577,1.0,1.0,1.0,3.0,2,2.0,0.5,724389.5699
4868,0.028637072290145237,5.0,7.0,4.0,5.0,4,11.0,0.36363636363636365,3477021.652
662,0.02732419791581193,10.0,8.0,1.0,3.0,0,9.0,0.1111111111111111,4198692.267
2768,0.0303602199064577,,5.0,1.0,4.0,2,6.0,0.16666666666666666,1158865.252
4514,0.026585706080249447,4.0,3.0,3.0,1.0,3,6.0,0.5,1684125.315
2907,0.0288011815869369,2.0,4.0,,3.0,1,,,1434307.83
1769,0.028390908344957742,3.0,3.0,1.0,1.0,3,4.0,0.25,1234937.629
231,0.028390908344957742,3.0,8.0,1.0,2.0,3,9.0,0.1111111111111111,2321466.348
639,0.02773447115779109,9.0,5.0,2.0,1.0,0,7.0,0.2857142857142857,1421985.676
370,0.026995979322228605,,3.0,2.0,2.0,4,5.0,0.4,1633261.553
10618,0.027570361860999426,4.0,6.0,7.0,5.0,5,13.0,0.5384615384615384,2443394.578
2748,0.02822679904816608,9.0,,2.0,4.0,5,,,1672416.689
3511,0.026913924673832773,10.0,,5.0,1.0,5,,,7373363.584
3676,,7.0,7.0,5.0,,-1,12.0,0.4166666666666667,2815571.505
8830,0.028555017641749406,5.0,8.0,2.0,6.0,3,10.0,0.2,3145158.484
8820,,5.0,5.0,5.0,5.0,-1,10.0,0.5,2295089.136
2405,0.029129400180520227,8.0,5.0,2.0,2.0,0,7.0,0.2857142857142857,2447789.095
12606,,8.0,1.0,2.0,3.0,-1,3.0,0.6666666666666666,1457905.606
1983,0.02822679904816608,5.0,,2.0,2.0,5,,,1728023.976
4887,0.027980635102978584,9.0,8.0,5.0,5.0,1,13.0,0.38461538461538464,2173697.98
2082,0.027980635102978584,2.0,,1.0,2.0,1,,,845595.2426
10666,0.0288011815869369,6.0,4.0,5.0,1.0,2,9.0,0.5555555555555556,1829150.252
10051,0.026503651431853615,6.0,1.0,5.0,1.0,4,6.0,0.8333333333333334,1727109.274
6638,0.028637072290145237,10.0,8.0,7.0,1.0,0,15.0,0.4666666666666667,5019299.035
3160,0.02732419791581193,3.0,9.0,5.0,5.0,0,14.0,0.35714285714285715,3000975.7
955,0.028390908344957742,10.0,,2.0,2.0,3,,,3816216.512
194,0.0303602199064577,8.0,,3.0,4.0,2,,,2744498.379
2228,0.02633954213506195,5.0,3.0,1.0,2.0,0,4.0,0.25,1594660.572
9140,,7.0,6.0,4.0,3.0,-1,10.0,0.4,2080090.301
10952,0.028555017641749406,6.0,6.0,1.0,3.0,3,7.0,0.14285714285714285,2152819.286
2883,0.028555017641749406,,3.0,,1.0,2,,,1162102.34
541,0.025601050299499467,8.0,,2.0,3.0,3,,,1284373.785
9308,0.027898580454582753,2.0,5.0,6.0,5.0,4,11.0,0.5454545454545454,2854928.402
5449,0.027980635102978584,5.0,4.0,2.0,3.0,1,6.0,0.3333333333333333,1885624.51
177,0.02830885369656191,10.0,,2.0,2.0,2,,,1348817.255
355,0.026667760728645278,7.0,3.0,7.0,3.0,4,10.0,0.7,2030385.538
11509,0.028555017641749406,8.0,3.0,7.0,2.0,2,10.0,0.7,1907864.606
6053,0.02830885369656191,8.0,,1.0,,5,,,4258346.976
2233,0.02830885369656191,3.0,6.0,5.0,,2,11.0,0.45454545454545453,2289615.73
12427,0.027570361860999426,6.0,9.0,,4.0,5,,,2842660.004
8091,0.0288011815869369,5.0,6.0,2.0,2.0,1,8.0,0.25,2086145.919
4204,0.027078033970624436,5.0,6.0,2.0,,0,8.0,0.25,2391942.389
3961,0.02822679904816608,8.0,3.0,2.0,4.0,5,5.0,0.4,2646285.758
10101,0.028062689751374416,9.0,5.0,,3.0,1,,,1418565.714
229,0.028965290883728564,3.0,4.0,1.0,1.0,1,5.0,0.2,1394278.602
4499,0.02732419791581193,,9.0,6.0,1.0,0,15.0,0.4,2936028.668
2273,0.025847214244686962,5.0,,1.0,2.0,1,,,1977297.012
10085,,8.0,6.0,6.0,6.0,-1,12.0,0.5,2964874.048
3000,0.027570361860999426,8.0,7.0,1.0,2.0,5,8.0,0.125,3097674.135
3208,,9.0,1.0,4.0,4.0,-1,5.0,0.8,1095348.818
8742,0.02978583736768688,8.0,,2.0,4.0,3,,,2386367.359
663,0.026585706080249447,2.0,,2.0,,3,,,1089534.79
515,0.028555017641749406,6.0,3.0,,1.0,3,,,1463042.652
5773,0.026503651431853615,,2.0,4.0,4.0,4,6.0,0.6666666666666666,2240617.984
1383,0.02773447115779109,,3.0,1.0,4.0,5,4.0,0.25,1077533.332
7358,,5.0,7.0,2.0,4.0,-1,9.0,0.2222222222222222,3076811.0
9309,0.02830885369656191,8.0,8.0,3.0,3.0,5,11.0,0.2727272727272727,4135137.637
346,0.02978583736768688,5.0,,2.0,3.0,3,,,1950973.467
2247,0.026913924673832773,9.0,4.0,1.0,1.0,5,5.0,0.2,3759801.228
618,0.02674981537704111,4.0,1.0,,2.0,2,,,936787.3364
3611,0.02478050381554115,3.0,4.0,2.0,1.0,4,6.0,0.3333333333333333,1914208.48
1157,0.026503651431853615,5.0,1.0,1.0,2.0,4,2.0,0.5,1966710.414
9447,,8.0,9.0,1.0,4.0,-1,10.0,0.1,3086003.41
2194,0.02830885369656191,4.0,2.0,2.0,3.0,5,4.0,0.5,1841614.598
2313,0.02773447115779109,4.0,4.0,,2.0,5,,,1634103.185
3779,0.0303602199064577,3.0,2.0,,6.0,2,,,1372873.392
8898,0.029129400180520227,4.0,8.0,5.0,5.0,0,13.0,0.38461538461538464,2577277.701
6417,0.02830885369656191,10.0,9.0,3.0,4.0,2,12.0,0.25,4719191.235
1663,0.026995979322228605,4.0,6.0,,6.0,4,,,2899296.138
7216,0.027898580454582753,10.0,4.0,2.0,2.0,4,6.0,0.3333333333333333,4919393.562
9668,0.02822679904816608,6.0,,,5.0,5,,,1933393.021
2026,0.028144744399770247,9.0,7.0,2.0,5.0,1,9.0,0.2222222222222222,1905067.519
10281,0.02773447115779109,2.0,1.0,,6.0,5,,,1101019.945
1728,0.027980635102978584,4.0,3.0,2.0,1.0,1,5.0,0.4,1256473.573
11675,0.026503651431853615,7.0,4.0,3.0,,4,7.0,0.42857142857142855,2149337.213
332,0.028144744399770247,,3.0,,,1,,,858484.5301
740,0.027570361860999426,2.0,2.0,2.0,1.0,5,4.0,0.5,1158697.885
6494,0.0288011815869369,,9.0,1.0,1.0,1,10.0,0.1,2016138.745
3502,0.02822679904816608,9.0,,1.0,3.0,5,,,1537833.035
2551,0.028062689751374416,9.0,4.0,5.0,3.0,1,9.0,0.5555555555555556,1273911.504
12260,0.02830885369656191,6.0,2.0,3.0,5.0,5,5.0,0.6,1726925.923
11190,0.02773447115779109,2.0,8.0,6.0,5.0,0,14.0,0.42857142857142855,2406812.693
10286,0.026913924673832773,4.0,,3.0,4.0,5,,,4099258.929
8518,0.027570361860999426,9.0,,1.0,2.0,5,,,859282.24
1175,0.0288011815869369,,2.0,2.0,3.0,1,4.0,0.5,959240.2414
2734,0.027078033970624436,10.0,4.0,,4.0,0,,,4099207.314
3811,0.027980635102978584,2.0,6.0,2.0,,1,8.0,0.25,1826250.612
542,0.02773447115779109,2.0,,2.0,4.0,0,,,2460301.067
8124,0.026585706080249447,8.0,7.0,1.0,4.0,3,8.0,0.125,3453908.884
1048,0.028965290883728564,3.0,2.0,1.0,2.0,1,3.0,0.3333333333333333,1190044.049
10352,0.028637072290145237,3.0,9.0,,,0,,,3208592.368
2462,0.025601050299499467,6.0,3.0,1.0,,3,4.0,0.25,1293609.374
65,0.02978583736768688,10.0,7.0,1.0,2.0,3,8.0,0.125,4623098.875
6949,0.028637072290145237,9.0,1.0,5.0,3.0,4,6.0,0.8333333333333334,1210556.501
10730,0.025601050299499467,8.0,8.0,7.0,5.0,3,15.0,0.4666666666666667,3145608.67
3042,0.0288011815869369,7.0,1.0,,2.0,2,,,1070728.779
1938,0.028390908344957742,3.0,,1.0,2.0,3,,,1210561.956
5988,0.026667760728645278,3.0,2.0,,6.0,4,,,2099495.621
10975,,8.0,6.0,5.0,5.0,-1,11.0,0.45454545454545453,2588466.202
4848,0.028555017641749406,,7.0,7.0,4.0,2,14.0,0.5,2366665.807
3084,0.02822679904816608,,8.0,3.0,2.0,5,11.0,0.2727272727272727,5182253.192
12604,,5.0,5.0,5.0,2.0,-1,10.0,0.5,2650668.525
6153,0.02978583736768688,8.0,5.0,3.0,,3,8.0,0.375,3093910.161
8143,,,6.0,1.0,3.0,-1,7.0,0.14285714285714285,2767481.646
3252,0.026995979322228605,,9.0,4.0,1.0,4,13.0,0.3076923076923077,3552864.878
2741,0.026913924673832773,4.0,9.0,3.0,5.0,5,12.0,0.25,4794278.771
5149,0.025601050299499467,8.0,6.0,4.0,4.0,3,10.0,0.4,2514321.859
2951,0.027980635102978584,4.0,4.0,2.0,1.0,1,6.0,0.3333333333333333,1414868.788
7033,0.026585706080249447,3.0,6.0,,6.0,3,,,2676089.566
4479,0.0288011815869369,3.0,9.0,5.0,6.0,2,14.0,0.35714285714285715,3296429.357
438,0.0303602199064577,8.0,,2.0,1.0,2,,,2258623.275
2362,0.026913924673832773,2.0,1.0,2.0,,5,3.0,0.6666666666666666,1436290.311
10925,,3.0,5.0,4.0,5.0,-1,9.0,0.4444444444444444,1882061.998
243,0.028144744399770247,2.0,3.0,4.0,,1,7.0,0.5714285714285714,1404206.516
928,,3.0,1.0,1.0,1.0,-1,2.0,0.5,1127660.341
11738,0.028144744399770247,9.0,3.0,7.0,4.0,1,10.0,0.7,1305270.675
2923,0.02773447115779109,7.0,2.0,2.0,,0,4.0,0.5,1050162.077
7312,0.028965290883728564,10.0,7.0,,3.0,1,,,3670572.531
6217,,10.0,9.0,5.0,6.0,-1,14.0,0.35714285714285715,5478795.204
3367,0.026995979322228605,10.0,8.0,5.0,1.0,4,13.0,0.38461538461538464,6215486.155
11226,,10.0,7.0,6.0,4.0,-1,13.0,0.46153846153846156,6123476.439
888,0.025847214244686962,9.0,9.0,7.0,2.0,1,16.0,0.4375,2362320.881
1134,0.027980635102978584,9.0,7.0,,4.0,5,,,2229619.577
2131,0.027898580454582753,10.0,2.0,1.0,3.0,4,3.0,0.3333333333333333,2460895.022
7934,,3.0,9.0,7.0,4.0,-1,16.0,0.4375,3598682.967
2498,0.0303602199064577,,2.0,2.0,4.0,2,4.0,0.5,1500703.496
7018,0.025847214244686962,6.0,4.0,2.0,3.0,1,6.0,0.3333333333333333,1605147.679
2046,0.02674981537704111,3.0,4.0,,4.0,2,,,1661383.742
11779,0.02822679904816608,10.0,1.0,7.0,4.0,5,8.0,0.875,3132674.84
1577,0.02978583736768688,8.0,5.0,1.0,4.0,3,6.0,0.16666666666666666,2882069.181
4761,0.025847214244686962,10.0,8.0,4.0,1.0,1,12.0,0.3333333333333333,4322983.897
999,0.028144744399770247,1.0,1.0,1.0,1.0,1,2.0,0.5,939320.9507
3925,0.02978583736768688,10.0,5.0,2.0,4.0,3,7.0,0.2857142857142857,5675608.01
7759,0.02978583736768688,6.0,6.0,7.0,6.0,3,13.0,0.5384615384615384,2683410.08
12619,0.027570361860999426,8.0,8.0,,5.0,5,,,3655079.922
2752,0.025601050299499467,3.0,,1.0,3.0,3,,,2138323.91
3804,0.02633954213506195,5.0,3.0,2.0,1.0,0,5.0,0.4,1417168.386
4656,0.028144744399770247,6.0,9.0,,5.0,1,,,2788035.972
283,0.029129400180520227,5.0,2.0,,3.0,0,,,1538034.158
10421,0.0303602199064577,3.0,4.0,6.0,4.0,2,10.0,0.6,1928036.131
1895,0.0303602199064577,9.0,2.0,,2.0,2,,,997045.1937
10614,0.027980635102978584,7.0,7.0,2.0,,1,9.0,0.2222222222222222,2000678.214
8799,0.028637072290145237,9.0,6.0,1.0,4.0,4,7.0,0.14285714285714285,2098557.822
11248,0.02773447115779109,4.0,5.0,6.0,,0,11.0,0.5454545454545454,2017072.276
12864,0.028062689751374416,8.0,2.0,5.0,3.0,1,7.0,0.7142857142857143,1629737.893
9961,,5.0,3.0,4.0,2.0,-1,7.0,0.5714285714285714,2093247.844
2435,0.028965290883728564,6.0,2.0,2.0,4.0,1,4.0,0.5,1103827.734
2531,0.029129400180520227,1.0,5.0,1.0,,0,6.0,0.16666666666666666,1605878.653
9102,0.028062689751374416,4.0,8.0,3.0,,1,11.0,0.2727272727272727,2206612.114
2504,0.027898580454582753,2.0,6.0,6.0,5.0,4,12.0,0.5,3114446.274
2376,0.02773447115779109,9.0,,1.0,3.0,0,,,1349707.646
5755,0.0288011815869369,9.0,9.0,,3.0,1,,,2143952.679
1739,0.026913924673832773,,2.0,1.0,2.0,5,3.0,0.3333333333333333,12087535.44
2947,0.026913924673832773,4.0,1.0,2.0,1.0,5,3.0,0.6666666666666666,1461065.869
7939,0.028390908344957742,,5.0,6.0,2.0,2,11.0,0.5454545454545454,1738375.339
1859,0.026995979322228605,10.0,5.0,1.0,,4,6.0,0.16666666666666666,3071834.683
1543,,6.0,5.0,1.0,4.0,-1,6.0,0.16666666666666666,1930949.917
9754,0.0288011815869369,3.0,,3.0,4.0,1,,,1243562.893
5829,0.027898580454582753,,7.0,5.0,,4,12.0,0.4166666666666667,3989015.185
2441,0.027078033970624436,,2.0,1.0,1.0,0,3.0,0.3333333333333333,972031.7933
2159,0.0303602199064577,10.0,,1.0,4.0,2,,,2016805.695
3149,0.02773447115779109,,9.0,6.0,2.0,5,15.0,0.4,2988185.393
6017,0.028555017641749406,9.0,,4.0,5.0,2,,,803580.2704
2108,0.028390908344957742,7.0,,2.0,3.0,3,,,936463.9214
5682,,7.0,4.0,2.0,3.0,-1,6.0,0.3333333333333333,1464909.263
2847,,3.0,1.0,2.0,2.0,-1,3.0,0.6666666666666666,1313753.778
11281,0.028390908344957742,6.0,9.0,6.0,6.0,2,15.0,0.4,2599809.477
12225,0.028637072290145237,3.0,1.0,4.0,6.0,0,5.0,0.8,1446963.32
2041,0.02830885369656191,3.0,9.0,1.0,4.0,5,10.0,0.1,3548355.881
5655,0.028637072290145237,9.0,8.0,,3.0,4,,,2653296.748
5807,0.028555017641749406,9.0,6.0,4.0,6.0,3,10.0,0.4,1949910.658
2452,0.025847214244686962,5.0,2.0,1.0,3.0,1,3.0,0.3333333333333333,1448821.738
10471,0.026667760728645278,9.0,3.0,7.0,6.0,4,10.0,0.7,1889366.857
3703,0.027980635102978584,9.0,1.0,1.0,2.0,1,2.0,0.5,771545.4396
8471,0.027652416509395258,5.0,2.0,,5.0,2,,,1302137.031
1280,0.02732419791581193,10.0,2.0,2.0,,0,4.0,0.5,1447774.134
11677,0.02773447115779109,10.0,6.0,1.0,3.0,5,7.0,0.14285714285714285,3937322.911
7434,0.02830885369656191,7.0,4.0,7.0,2.0,2,11.0,0.6363636363636364,1600712.905
1475,0.028965290883728564,1.0,2.0,2.0,3.0,1,4.0,0.5,1058646.445
11404,0.028144744399770247,5.0,3.0,5.0,5.0,1,8.0,0.625,1852832.317
7142,0.025847214244686962,7.0,9.0,,5.0,1,,,2481121.686
10700,0.02732419791581193,7.0,2.0,1.0,5.0,0,3.0,0.3333333333333333,1108391.159
10094,0.02978583736768688,6.0,3.0,1.0,3.0,3,4.0,0.25,1654582.16
2703,0.028555017641749406,2.0,,5.0,3.0,3,,,2321728.849
11723,0.027898580454582753,5.0,5.0,1.0,,4,6.0,0.16666666666666666,3432494.176
5329,0.025601050299499467,5.0,8.0,3.0,4.0,3,11.0,0.2727272727272727,2602971.13
5353,0.025601050299499467,2.0,1.0,6.0,4.0,3,7.0,0.8571428571428571,945027.7535
4938,0.025847214244686962,7.0,6.0,6.0,1.0,1,12.0,0.5,1930729.402
2535,0.027078033970624436,1.0,,1.0,1.0,0,,,1614759.225
1963,0.027078033970624436,9.0,,4.0,2.0,0,,,1016736.541
4950,0.028390908344957742,2.0,4.0,7.0,1.0,3,11.0,0.6363636363636364,1425280.992
12078,0.028390908344957742,3.0,6.0,1.0,5.0,2,7.0,0.14285714285714285,1980258.393
4465,0.029129400180520227,8.0,4.0,2.0,5.0,0,6.0,0.3333333333333333,2233768.356
11630,,9.0,6.0,4.0,2.0,-1,10.0,0.4,2014725.407
2146,0.028144744399770247,3.0,6.0,2.0,,1,8.0,0.25,2120095.984
2309,0.027570361860999426,3.0,3.0,1.0,,5,4.0,0.25,1503147.654
961,0.028637072290145237,10.0,,,5.0,0,,,4560352.978
1223,0.027980635102978584,5.0,7.0,3.0,6.0,5,10.0,0.3,3202221.47
8121,0.028390908344957742,6.0,8.0,2.0,5.0,2,10.0,0.2,2257757.903
339,0.02773447115779109,7.0,2.0,1.0,3.0,5,3.0,0.3333333333333333,1154960.319
6791,0.028390908344957742,2.0,,6.0,1.0,2,,,1053336.991
28,0.025847214244686962,6.0,5.0,1.0,1.0,1,6.0,0.16666666666666666,1542242.985
9257,0.029129400180520227,8.0,1.0,,6.0,0,,,1763017.668
469,0.02978583736768688,9.0,,2.0,2.0,3,,,1128287.872
894,0.0288011815869369,2.0,8.0,2.0,,1,10.0,0.2,2018598.073
1405,0.026913924673832773,6.0,2.0,1.0,3.0,5,3.0,0.3333333333333333,1741384.612
1301,,2.0,5.0,2.0,1.0,-1,7.0,0.2857142857142857,2073292.757
5908,0.026667760728645278,3.0,7.0,,3.0,4,,,3493071.977
50,0.02822679904816608,8.0,4.0,2.0,1.0,5,6.0,0.3333333333333333,2571901.249
3326,0.02773447115779109,1.0,3.0,2.0,,0,5.0,0.4,1375459.767
3130,0.027078033970624436,8.0,,4.0,5.0,0,,,2580866.767
11233,,7.0,7.0,1.0,1.0,-1,8.0,0.125,2133920.618
3485,0.02830885369656191,10.0,,3.0,2.0,2,,,4298036.344
3956,0.029129400180520227,9.0,2.0,2.0,2.0,0,4.0,0.5,965282.063
981,0.028390908344957742,9.0,,1.0,1.0,3,,,1006086.482
5646,,5.0,1.0,1.0,4.0,-1,2.0,0.5,1374913.863
3981,,4.0,6.0,7.0,2.0,-1,13.0,0.5384615384615384,2970199.709
2152,0.02674981537704111,9.0,2.0,1.0,,2,3.0,0.3333333333333333,897755.5168
2728,0.027980635102978584,9.0,6.0,1.0,5.0,5,7.0,0.14285714285714285,1980258.393
3156,,4.0,,2.0,4.0,-1,,,1462233.387
955,0.027570361860999426,5.0,4.0,,1.0,5,,,1942427.119
589,0.026667760728645278,7.0,2.0,1.0,,4,3.0,0.3333333333333333,1578911.211
7538,0.027898580454582753,4.0,8.0,2.0,5.0,4,10.0,0.2,3754346.851
234,0.025601050299499467,3.0,1.0,,4.0,3,,,997772.4347
342,0.02633954213506195,7.0,,2.0,6.0,0,,,1527371.122
6323,0.028390908344957742,6.0,2.0,3.0,2.0,2,5.0,0.6,1093672.541
3507,0.026585706080249447,7.0,,,2.0,3,,,1228981.589
579,0.026995979322228605,,7.0,5.0,6.0,4,12.0,0.4166666666666667,2681862.296
6452,0.0288011815869369,5.0,9.0,7.0,4.0,2,16.0,0.4375,3571411.922
1244,0.027898580454582753,5.0,5.0,,2.0,4,,,3277548.721
3670,0.026667760728645278,6.0,,4.0,5.0,4,,,3432471.386
6413,0.027898580454582753,,9.0,7.0,4.0,4,16.0,0.4375,3925935.513
857,0.027652416509395258,2.0,,2.0,4.0,2,,,835390.7699
8499,0.027898580454582753,10.0,3.0,6.0,5.0,4,9.0,0.6666666666666666,5232427.868
5442,0.028390908344957742,10.0,7.0,2.0,,2,9.0,0.2222222222222222,3583646.464
2068,0.028637072290145237,5.0,2.0,,3.0,4,,,2018024.956
318,0.028965290883728564,8.0,6.0,5.0,6.0,1,11.0,0.45454545454545453,2618070.521
7397,0.02773447115779109,9.0,7.0,6.0,,5,13.0,0.46153846153846156,2164445.355
97,0.02830885369656191,,2.0,1.0,1.0,2,3.0,0.3333333333333333,1357275.337
2588,0.026503651431853615,6.0,,4.0,2.0,4,,,2470457.564
11076,0.02773447115779109,7.0,4.0,,2.0,5,,,1616964.94
10945,,3.0,7.0,2.0,6.0,-1,9.0,0.2222222222222222,2921512.192
6848,0.029129400180520227,,6.0,7.0,5.0,0,13.0,0.5384615384615384,4105871.459
11291,0.025847214244686962,9.0,,4.0,6.0,1,,,2164506.776
100,0.028390908344957742,,5.0,1.0,1.0,2,6.0,0.16666666666666666,991357.6773
5636,,3.0,3.0,1.0,6.0,-1,4.0,0.25,1409967.464
2084,0.026503651431853615,7.0,2.0,2.0,3.0,4,4.0,0.5,1674086.362
7094,0.0288011815869369,8.0,8.0,,4.0,2,,,3674282.972
5344,,2.0,,6.0,1.0,-1,,,2060482.22
1351,0.0288011815869369,2.0,1.0,1.0,,1,2.0,0.5,838615.4469
9833,0.026995979322228605,9.0,,1.0,4.0,4,,,1588029.517
2354,,1.0,3.0,2.0,2.0,-1,5.0,0.4,1392461.413
171,0.028144744399770247,8.0,1.0,2.0,,1,3.0,0.6666666666666666,1714228.174
3501,,3.0,4.0,2.0,1.0,-1,6.0,0.3333333333333333,1377270.791
1328,,4.0,5.0,2.0,3.0,-1,7.0,0.2857142857142857,1447030.925
5199,0.026585706080249447,9.0,2.0,1.0,,3,3.0,0.3333333333333333,1175039.778
6674,0.027980635102978584,8.0,6.0,1.0,3.0,5,7.0,0.14285714285714285,3124382.371
2562,0.02822679904816608,9.0,1.0,1.0,1.0,5,2.0,0.5,960982.0823
3348,0.027980635102978584,3.0,1.0,2.0,1.0,5,3.0,0.6666666666666666,1331875.343
6586,0.028965290883728564,,1.0,4.0,3.0,1,5.0,0.8,771698.6966
7674,0.029129400180520227,4.0,3.0,5.0,5.0,0,8.0,0.625,1560751.271
2490,0.02732419791581193,2.0,2.0,7.0,,0,9.0,0.7777777777777778,1296340.274
3671,,8.0,6.0,3.0,6.0,-1,9.0,0.3333333333333333,2812165.393
8059,0.02478050381554115,4.0,3.0,5.0,6.0,4,8.0,0.625,1918621.444
9686,0.02830885369656191,3.0,2.0,7.0,3.0,5,9.0,0.7777777777777778,2045420.137
3786,0.028637072290145237,5.0,7.0,6.0,3.0,0,13.0,0.46153846153846156,2996027.059
716,0.027652416509395258,6.0,1.0,,1.0,2,,,906603.5672
2293,0.028390908344957742,6.0,5.0,,1.0,3,,,1484492.146
654,0.026995979322228605,2.0,2.0,2.0,2.0,4,4.0,0.5,1562667.173
5635,0.0288011815869369,6.0,2.0,,6.0,2,,,1546684.308
8548,0.02830885369656191,8.0,5.0,6.0,4.0,2,11.0,0.5454545454545454,2648839.03
8434,0.026503651431853615,,3.0,3.0,5.0,4,6.0,0.5,2043107.592
2003,,2.0,3.0,,2.0,-1,,,1240342.499
4783,0.027980635102978584,7.0,,2.0,4.0,1,,,2063140.073
3589,,10.0,5.0,2.0,4.0,-1,7.0,0.2857142857142857,5249307.557
5042,0.028390908344957742,3.0,4.0,5.0,5.0,2,9.0,0.5555555555555556,1718417.852
7440,0.026913924673832773,10.0,8.0,3.0,6.0,5,11.0,0.2727272727272727,8697328.418
12017,0.028555017641749406,3.0,3.0,7.0,3.0,2,10.0,0.7,1547219.15
